tweet,tokenized_sents,clean_english,negPos,pol
Fenerbahe Beikta listesini hazrlam imdiden grmelere balamlar hocalar belli Trabzonspor ztn hafta nce balad ok geri kaldk bakanmz yok hocamzda belli deil yapcaz bilmiyorum sene boa gidecek duruyor uanda buna ok zlyorum .,['Fenerbahe Beikta listesini hazrlam imdiden grmelere balamlar hocalar belli Trabzonspor ztn hafta nce balad ok geri kaldk bakanmz yok hocamzda belli deil yapcaz bilmiyorum sene boa gidecek duruyor uanda buna ok zlyorum .'],"I have prepared the Fenerbahe Beikta list, they have already started to meet, the teachers are certain Trabzonspor started a week ago, we are very backward, we do not have a minister, our teacher is not clear, I don't know, the year will go in vain, I miss this so much now.",Positive,0.14107142857142857
Baarlar diliyorum,['Baarlar diliyorum'],I wish you success,Positive,0.3
FenerbaheGalatasaray TLmaraton st B Blok sraM B ilana gitgt,['FenerbaheGalatasaray TLmaraton st B Blok sraM B ilana gitgt'],FenerbaheGalatasaray TLmaraton st B Blok sraM B ad gitgt,Neutral,0.0
Tamam dostum imdi grubundan yeler gelip seni favliycak,['Tamam dostum imdi grubundan yeler gelip seni favliycak'],"Ok dude, now the people from your group will come and love you",Positive,0.5
Memleketi kimin batrdnnvatanda nasl alkla snadklarnn nda kyor KimYapyor Uur Dndar Fenerbahe,['Memleketi kimin batrdnnvatanda nasl alkla snadklarnn nda kyor KimYapyor Uur Dndar Fenerbahe'],"Who is destroying their homeland, how they are famously condemning their homeland Who is doing it Uur Dndar Fenerbahe",Positive,0.15
Fenerbahe Galatasaray ka WPGreen hasan,['Fenerbahe Galatasaray ka WPGreen hasan'],Fenerbahe Galatasaray ka WPGreen hasan,Neutral,0.0
Beni bi smail bide gsllar sinir ediyor,['Beni bi smail bide gsllar sinir ediyor'],A smail bid and gsllar piss me off,Neutral,0.0
Yazk oldu Fenerbahemize Ylmaz zdil bir TV programnda yakn arkada iin twit att . Uur bey ldrd . Yine taraftar bir oyunun iine sokuluyor . nallah Uur bey ortal kartrmaz .,"['Yazk oldu Fenerbahemize Ylmaz zdil bir TV programnda yakn arkada iin twit att .', 'Uur bey ldrd .', 'Yine taraftar bir oyunun iine sokuluyor .', 'nallah Uur bey ortal kartrmaz .']","It's a pity Fenerbahçe Ylmaz Özdil tweeted for a close friend in a TV program. Uur sir ldrd . Again, the fans are put into a game. God bless Uur Bey.",Negative,-0.25
Fenerbahe Galatasaray ma olur,['Fenerbahe Galatasaray ma olur'],Fenerbahe becomes Galatasaray,Neutral,0.0
Uzun zaman sonra bir Fenerbahe Galatasaray derbisini evde izleyeceim . Bu sene araya Ramazann girmesi etmesi derken byle oldu seneye yine grrz artk kendinize gelin,"['Uzun zaman sonra bir Fenerbahe Galatasaray derbisini evde izleyeceim .', 'Bu sene araya Ramazann girmesi etmesi derken byle oldu seneye yine grrz artk kendinize gelin']","After a long time, I will watch a Fenerbahe Galatasaray derby at home. This year, when we said that Ramadan intervened, this is how it happened, we see it again next year, now come to yourselves",Negative,-0.025
Bugn gnlerden Fenerbahe,['Bugn gnlerden Fenerbahe'],Fenerbahe from today,Neutral,0.0
,[],,Neutral,0.0
Lig aibeli kanka iptal olacak bouna kendinizi yormayn.. asdfgklffmdkrkd,['Lig aibeli kanka iptal olacak bouna kendinizi yormayn.. asdfgklffmdkrkd'],"The league will be canceled bro, don't tire yourself.. asdfgklffmdkrkd",Neutral,0.0
tuter Balyoruz ako,['tuter Balyoruz ako'],tuter Balyiz ako,Neutral,0.0
Okul aik biletler varrrr,['Okul aik biletler varrrr'],School has open tickets,Neutral,0.0
Birilik beraber azim iinde gzel bir galibiyet olsun,['Birilik beraber azim iinde gzel bir galibiyet olsun'],Let's have a nice victory in unity and perseverance,Positive,0.6
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
adet elden okul acik bilet verebeilcek var dm atsn ltfen,['adet elden okul acik bilet verebeilcek var dm atsn ltfen'],"we will be able to give school open tickets by hand, dm please",Positive,0.25
Haftalardr Muhalefet szcs br br ten gelir adaletsizliini eletiren Tarkan Milyon TLye tekne alm Bunlar var aynen Mart kedisi gibiler ... . SENNLEYZ RES Haim Kl Fenerbahe Nihat Gen Kuzu ampiyonluk Ali Ko Valerien smael,"['Haftalardr Muhalefet szcs br br ten gelir adaletsizliini eletiren Tarkan Milyon TLye tekne alm Bunlar var aynen Mart kedisi gibiler ... .', 'SENNLEYZ RES Haim Kl Fenerbahe Nihat Gen Kuzu ampiyonluk Ali Ko Valerien smael']","Tarkan, who has been criticizing income inequality from a spokesman for weeks, bought a boat for a million TL. They are just like a March cat. SENNLEYZ RES Haim Kl Fenerbahe Nihat Gen Kuzu championship Ali Ko Valerien smael",Neutral,0.0
ur dndar fenerbahe adaylna atatrk aday gstermi oyle bir kitle varki atatrk deyince hipnoz olan beyni dumura urayan bir kitle var,['ur dndar fenerbahe adaylna atatrk aday gstermi oyle bir kitle varki atatrk deyince hipnoz olan beyni dumura urayan bir kitle var'],"There is such a mass that ur religious candidate has nominated atatrk to be a candidate for Fenerbahçe, there is a mass that becomes hypnotized when atatrk is mentioned",Neutral,0.0
Derbiyi kazanr ky,['Derbiyi kazanr ky'],win the derby,Positive,0.8
Fenerbahe kazanr Serdar dursun Krmz olmaz Kullanc ad afyok,['Fenerbahe kazanr Serdar dursun Krmz olmaz Kullanc ad afyok'],"Fenerbahe will win, let alone Serdar, there will be no red Username afyok",Positive,0.4
Fenerbahe alr,['Fenerbahe alr'],Fenerbahce buys,Neutral,0.0
Bugn gnlerden,['Bugn gnlerden'],from today,Neutral,0.0
Yksek Divan Kurulu Bakanmz Uur Dndar tebrik ediyorum camiamza hayrl olsun . Byk Fenerbahe Dirilii balamtr e,"['Yksek Divan Kurulu Bakanmz Uur Dndar tebrik ediyorum camiamza hayrl olsun .', 'Byk Fenerbahe Dirilii balamtr e']","I congratulate the Minister of the High Council of the Council, Uur Dndar, may it be good for our community. The Great Fenerbahe Resurrection has begun",Positive,0.5533333333333333
Kalp kimi der,['Kalp kimi der'],How does the heart say,Neutral,0.0
KADIKY CMBOMA MEZAR OLUCAK,['KADIKY CMBOMA MEZAR OLUCAK'],KADIKY CMBOMA WILL BE GRADE,Neutral,0.0
BEYLER TL YE BIRAKIRIM DREK ACL YEN DT BLET CDD DNENLER YAZSIN . GALATASARAY FENERBAHE BLET LETDEVR,"['BEYLER TL YE BIRAKIRIM DREK ACL YEN DT BLET CDD DNENLER YAZSIN .', 'GALATASARAY FENERBAHE BLET LETDEVR']",GUYS LET TL WRITE DREK ACL NEW DT BLET CDD DNENLER . GALATASARAY FENERBAHE BLET LETDEVR,Positive,0.13636363636363635
ahahaha yarram anca konus degistirin essek siker sikmezsek bizim aybmz olsun,['ahahaha yarram anca konus degistirin essek siker sikmezsek bizim aybmz olsun'],ahahaha yarram just talk and change it,Neutral,0.0
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
Trkiyede sporun lokomotifi Fenerbahe Fenerbaheye kadar byk hakszlklar yaplyorki zlmemek elde deil . Basket manda genler kadnlar kadar gzel grnt veriyor bunu anlamayan bunu desteklemeyenlere yazklar olsun,"['Trkiyede sporun lokomotifi Fenerbahe Fenerbaheye kadar byk hakszlklar yaplyorki zlmemek elde deil .', 'Basket manda genler kadnlar kadar gzel grnt veriyor bunu anlamayan bunu desteklemeyenlere yazklar olsun']","Fenerbahe, the locomotive of sports in Turkey, great injustices are committed until Fenerbahe, it is impossible not to be disappointed. Basket buffalo genes look as beautiful as women, shame on those who do not understand this and do not support it",Positive,0.05833333333333335
MAZNDE BR TARH YAZAR YAA FENERBAHE NE MUTLU SEN SEVENE YAA FENERBAHEEEE,['MAZNDE BR TARH YAZAR YAA FENERBAHE NE MUTLU SEN SEVENE YAA FENERBAHEEEE'],MAZNDE BR HISTORY WRITTEN YAA FENERBAHEEEE WHAT HAPPENED YOU LOVE YOU,Positive,0.5
Fenerbahe c,['Fenerbahe c'],Fenerbahe c,Neutral,0.0
A Bibliobibuli,['A Bibliobibuli'],A Bibliobibuli,Neutral,0.0
sezer t Dar aacnda olsak bile Son Szmz e Teekkrler emeine salk Abican,['sezer t Dar aacnda olsak bile Son Szmz e Teekkrler emeine salk Abican'],"Our Last Word, even though we are in the narrow tree, Thank you to his work Abican",Negative,-0.1
,[],,Neutral,0.0
vekili abi fbgs olmasn ts olsun amk ka senedir olmuyorlar ztn,['vekili abi fbgs olmasn ts olsun amk ka senedir olmuyorlar ztn'],Deputy bro fbgs get ts amk how many years they haven't been ztn,Positive,0.5
Amin inallah .,['Amin inallah .'],Amen in Allah.,Neutral,0.0
Geen aylarda mahkeme karar gelmiti kimin ampiyon olduu konusunda sizin baarlar gelecek olursak Malatyaya gnderilen cvl cvl arablar Ankaragc ka oyuncunuz fetden ieri girdi Trkiyenin byk spor kulb FENERBAHEdir .,['Geen aylarda mahkeme karar gelmiti kimin ampiyon olduu konusunda sizin baarlar gelecek olursak Malatyaya gnderilen cvl cvl arablar Ankaragc ka oyuncunuz fetden ieri girdi Trkiyenin byk spor kulb FENERBAHEdir .'],"In the past months, the court decision has come, and your success in terms of who became champion. If we go to Malatya, the carnivorous cars sent to Malatya, Ankaragc, your player entered the fetish. Turkey's great sports club is FENERBAHE.",Positive,0.2833333333333334
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
Abi cok gl bir bakanmz oldu nasl sevinmitik bamza gelmeyen kalmad . imdi bide ok gl bir divan bakanmz oldu gel kafay syrma,"['Abi cok gl bir bakanmz oldu nasl sevinmitik bamza gelmeyen kalmad .', 'imdi bide ok gl bir divan bakanmz oldu gel kafay syrma']","Brother, we had a very powerful minister, how happy we were, there was no one left who did not come to us. Now we have a very strong sofa minister, come on, don't go crazy",Positive,0.23066666666666666
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
Beni bir bir,['Beni bir bir'],me one by one,Neutral,0.0
eytan namaz klana kadar Cehennem buz tutana kadar Galatasaray adam olana kadar Fenerbaheliyiz Ulan Fenerbaheli,['eytan namaz klana kadar Cehennem buz tutana kadar Galatasaray adam olana kadar Fenerbaheliyiz Ulan Fenerbaheli'],Until the devil prays until Hell freezes until Galatasaray becomes a man We are from Fenerbaheli Ulan Fenerbaheli,Neutral,0.0
,[],,Neutral,0.0
,[],,Neutral,0.0
Bu kadar piar almasna gn iirilmesine ramen.. Y Parti HDP oylar ortada.. Anket irketleri hi bir zaman MHPnin gerek oyunu sylemezler aadaki tabloya gre MHPnin oyuna puan koymak lazm.. Nihat Gen Haim Kl Fenerbahe Alex,['Bu kadar piar almasna gn iirilmesine ramen.. Y Parti HDP oylar ortada.. Anket irketleri hi bir zaman MHPnin gerek oyunu sylemezler aadaki tabloya gre MHPnin oyuna puan koymak lazm.. Nihat Gen Haim Kl Fenerbahe Alex'],"Despite the fact that it took so much money.. Y Party HDP votes are in the middle.. Survey companies can never say MHP's real vote, according to the table below, it is necessary to score points for MHP's game.. Nihat Gen Haim Kl Fenerbahe Alex",Neutral,0.0
Futbol Tutkudur nderi Fenerbahe ...,['Futbol Tutkudur nderi Fenerbahe ...'],Football is passion leather Fenerbahe ...,Neutral,0.0
AFSAR Gnaydn kardeim benim Var,['AFSAR Gnaydn kardeim benim Var'],I have AFSAR Gnaydn my brother,Neutral,0.0
IlaveTv K Rasim Ozan Fenerbahce mann sonucuna zlmeye efkar dagitmaya erkenden balami .,['IlaveTv K Rasim Ozan Fenerbahce mann sonucuna zlmeye efkar dagitmaya erkenden balami .'],IlaveTV K Rasim Ozan Fenerbahce started to express regret for the mann outcome early .,Positive,0.1
Dev derbinin analizi Tivibu Sporda yaplyor Elvir Bali Orta Nokta Fenerbahe Galatasaray derbisinin devre arasnda sonunda canl yaynla Tivibu Sporda ol,['Dev derbinin analizi Tivibu Sporda yaplyor Elvir Bali Orta Nokta Fenerbahe Galatasaray derbisinin devre arasnda sonunda canl yaynla Tivibu Sporda ol'],"The analysis of the giant derby is done in Tivibu Spor Elvir Bali Orta Nokta Fenerbahe At the end of the Galatasaray derby at halftime, broadcast live at Tivibu Spor Become in Tivibu Spor",Positive,0.06818181818181818
Fenerbahe basketbol takm hayatmda grdm kt son saniyeyi oynad Allah nce bize sonra onlara sabr versin,['Fenerbahe basketbol takm hayatmda grdm kt son saniyeyi oynad Allah nce bize sonra onlara sabr versin'],"Fenerbahe basketball team I saw in my life, they played the last second, may God give patience to us first and then to them",Positive,0.08333333333333333
Ali Ko Fenerbahe spor kulbn ko holding zannetti galiba .,['Ali Ko Fenerbahe spor kulbn ko holding zannetti galiba .'],I guess Ali Ko thought that Fenerbahçe Sports Club was Ko holding .,Neutral,0.0
Hadi bugn ifte zaferle kapatyoruz Var,['Hadi bugn ifte zaferle kapatyoruz Var'],Let's close today with a victory,Neutral,0.0
elimize verecekler maalesef,['elimize verecekler maalesef'],unfortunately they will give us,Negative,-0.5
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
Legendary,['Legendary'],Legendary,Positive,1.0
Baarlar Fenerbahem,['Baarlar Fenerbahem'],Baarlar Fenerbahem,Neutral,0.0
Fenerbahe Galatasaray,['Fenerbahe Galatasaray'],Fenerbahe Galatasaray,Neutral,0.0
ALLAHIM BURADAN AMPYONLUU KAYBEDP CMLE ALEME REZL RSVA ET BUNLARI YCE RABBM . U MBAREK RAMAZAN GN BZ MANLI KULLARINI KIRMA . PHESZ K SEN TRK CUMHURYETNN YILMAZ KALES FENERBAHEDEN YANASIN .,"['ALLAHIM BURADAN AMPYONLUU KAYBEDP CMLE ALEME REZL RSVA ET BUNLARI YCE RABBM .', 'U MBAREK RAMAZAN GN BZ MANLI KULLARINI KIRMA .', 'PHESZ K SEN TRK CUMHURYETNN YILMAZ KALES FENERBAHEDEN YANASIN .']",MY GOD LOSE THE AMPIONSHIP FROM HERE CMLE ALAMA REZL RSVA AT THEM GREAT LORD . U MBAREK RAMADAN GN BZ MANLI BREAKING Servants . PHESZ K SEN TRK CUMHURYETNN YILMAZ KALES SIDE FENERBAHE .,Positive,0.8
akam beraber talandralm .,['akam beraber talandralm .'],I plundered together tonight.,Neutral,0.0
DEV DERB ANKET Sizce bugnk karlamadan galip ayrlr,['DEV DERB ANKET Sizce bugnk karlamadan galip ayrlr'],GIANT DERB SURVEY Do you think it will win today's match?,Positive,0.4
turhan Sikeci olduu kesin kupa Fenerbahede . Gelin aln hadi,"['turhan Sikeci olduu kesin kupa Fenerbahede .', 'Gelin aln hadi']",Turhan Sikeci is definitely the trophy in Fenerbahe . Come on get it,Neutral,0.0
Fenerbahe Galatasaray,['Fenerbahe Galatasaray'],Fenerbahe Galatasaray,Neutral,0.0
FENERBAHE,['FENERBAHE'],FENERBAH,Neutral,0.0
Artk kanc Fenerbahe Galatasaray derbisine gidiyorum sayamadm ilk gittiim derbi buymu . Herkese sadece futbolun konuulaca kavgasz grltsz hakemsiz varsz bir ma diliyorum .,"['Artk kanc Fenerbahe Galatasaray derbisine gidiyorum sayamadm ilk gittiim derbi buymu .', 'Herkese sadece futbolun konuulaca kavgasz grltsz hakemsiz varsz bir ma diliyorum .']","Now I'm going to the kanc Fenerbahe Galatasaray derby, I couldn't count it, is this the first derby I went to? I wish everyone a match without quarrels, noises and referees, where only football will be discussed.",Positive,0.125
Bugn gnlerden FENERBAHE,['Bugn gnlerden FENERBAHE'],FENERBAHE from today,Neutral,0.0
TEK BYK FENERBAHE,['TEK BYK FENERBAHE'],TEK BYK FENERBAHE,Neutral,0.0
hadi lan nolursun lan kurbann olaym,['hadi lan nolursun lan kurbann olaym'],come on please please let me be your victim,Negative,-0.07500000000000001
FENERBAHE DERLERR BENMM ADIMAA,['FENERBAHE DERLERR BENMM ADIMAA'],FENERBAHE DERLERR I AM MY NAME,Neutral,0.0
Turkey Bu saf trabzonspor zorla yi ampiyon yapacak . Fenerin zaten kalan malar galatasaray kolay malar yener hepsini . Eee trabzon ite almadk gtt e don durmazm . ampiyonluk nedir bilmezki trabzon,"['Turkey Bu saf trabzonspor zorla yi ampiyon yapacak .', 'Fenerin zaten kalan malar galatasaray kolay malar yener hepsini .', 'Eee trabzon ite almadk gtt e don durmazm .', 'ampiyonluk nedir bilmezki trabzon']","Turkey This pure trabzonspor will make yi champion by force. Lighthouse already remaining malar galatasaray easy malar beats them all. Well, we didn't get it with trabzon, gtt e don't stop. trabzon doesn't know what the championship is",Positive,0.3238095238095238
Fenerbahe Galatasaray derbisi ncesi Samandrada son durum lk Ahmet Selim Kul aklyor,['Fenerbahe Galatasaray derbisi ncesi Samandrada son durum lk Ahmet Selim Kul aklyor'],Last situation in Samandra before Fenerbahe Galatasaray derby First Ahmet Selim Kul acclimates,Positive,0.125
Hayra a azn hayraa,['Hayra a azn hayraa'],Hayra a azn hayraa,Neutral,0.0
lhan Palut ynetiminde karsnda yenilgi alarak puan kaybetti . Konyaspor Fenerbahce arasnda puan fark u anda nn karsnda alacag kaybedecei puana gre ekillenecek .,"['lhan Palut ynetiminde karsnda yenilgi alarak puan kaybetti .', 'Konyaspor Fenerbahce arasnda puan fark u anda nn karsnda alacag kaybedecei puana gre ekillenecek .']","Under the management of İlhan Palut , he lost points by being defeated . The point difference between Konyaspor and Fenerbahce will be based on the points they will lose against them.",Neutral,0.0
Ulan ite fenerbahe . Resmin var Erkekede..,"['Ulan ite fenerbahe .', 'Resmin var Erkekede..']","Go Fenerbahe. You have your picture, man..",Neutral,0.0
Fenerbahe taraftar maa kadar kilitlendiine gre kesin puan kaybederiz . Bu twit burda dursun ky,"['Fenerbahe taraftar maa kadar kilitlendiine gre kesin puan kaybederiz .', 'Bu twit burda dursun ky']","Since Fenerbahe fans are locked up until the salary , we will definitely lose points . Let this tweet stay here ky",Neutral,0.0
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
kiilik Fenerbaheli bir grup ar kfrl tezahrat ederek geiyor.. nasl bir kltr zeka seviyesi amk utantan bayldm,['kiilik Fenerbaheli bir grup ar kfrl tezahrat ederek geiyor.. nasl bir kltr zeka seviyesi amk utantan bayldm'],"Personality A group of people from Fenerbahce pass by cheering.. what kind of cultural intelligence level is embarrassing, I fainted",Positive,0.35
Fenerbahe kazanacak crespo irfancann golleri var mata,['Fenerbahe kazanacak crespo irfancann golleri var mata'],Fenerbahe will win crespo irfancann goals match,Positive,0.8
Koca stiklale koca Fenerbahe tribn gelmi Cimbom km Fenerli bulamam Cansn kardeim sen,['Koca stiklale koca Fenerbahe tribn gelmi Cimbom km Fenerli bulamam Cansn kardeim sen'],Husband stiklale husband Fenerbahe tribn came Cimbom km I can't find Fenerli Cansn my brother you,Neutral,0.0
Bu gn gnlerden Fenerbahe,['Bu gn gnlerden Fenerbahe'],Fenerbahe from this day,Neutral,0.0
Alors mon pronostic est pour Liverpool vainqueur et Fenerbahe vainqueur,['Alors mon pronostic est pour Liverpool vainqueur et Fenerbahe vainqueur'],Alors mon pronostic est pour Liverpool vainqueur et Fenerbahe vainqueur,Neutral,0.0
Fenerbahe Galatasaray,['Fenerbahe Galatasaray'],Fenerbahe Galatasaray,Neutral,0.0
Bugn sahilde yrrken bir baba olunaFENERBAHEL geiyordiye beni gsterdi . ocuk heyecanla koarak gelip lay lay FENERBAHE barmaya balad,"['Bugn sahilde yrrken bir baba olunaFENERBAHEL geiyordiye beni gsterdi .', 'ocuk heyecanla koarak gelip lay lay FENERBAHE barmaya balad']",He showed me that he was going through FENERBAHEL to become a father while walking on the beach today. The boy came running excitedly and started to bark lay lay FENERBAHE.,Positive,0.375
